county_name,site_number,local_site_name,latitude,longitude,date_local,pm25_value
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-16,13.6
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-16,13.6
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-16,13.6
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-16,13.6
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-16,13.6
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-16,13.6
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-16,13.6
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-17,3.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-17,3.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-17,3.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-17,3.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-17,3.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-17,3.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-17,3.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-17,3.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-18,3.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-18,3.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-18,3.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-18,3.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-18,3.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-18,3.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-18,3.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-18,3.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-19,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-19,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-19,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-19,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-19,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-19,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-19,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-19,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-20,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-20,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-20,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-20,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-20,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-20,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-20,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-20,3.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-21,1.8
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-21,1.8
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-21,1.8
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-21,1.8
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-21,1.8
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-21,1.8
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-21,1.8
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-21,1.8
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-22,2.3
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-22,2.3
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-22,2.3
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-22,2.3
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-22,2.3
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-22,2.3
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-22,2.3
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-22,2.3
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-23,2.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-23,2.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-23,2.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-23,2.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-23,2.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-23,2.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-23,2.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-23,2.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-24,6.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-24,6.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-24,6.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-24,6.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-24,6.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-24,6.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-24,6.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-24,6.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-25,8.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-25,8.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-25,8.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-25,8.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-25,8.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-25,8.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-25,8.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-25,8.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-26,6.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-26,6.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-26,6.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-26,6.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-26,6.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-26,6.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-26,6.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-26,6.4
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-27,1.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-27,1.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-27,1.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-27,1.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-27,1.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-27,1.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-27,1.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-27,1.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-28,1.7
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-28,1.7
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-28,1.7
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-28,1.7
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-28,1.7
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-28,1.7
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-28,1.7
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-28,1.7
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-29,7.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-29,7.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-29,7.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-29,7.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-29,7.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-29,7.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-29,7.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-29,7.2
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-30,17.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-30,17.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-30,17.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-30,17.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-30,17.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-30,17.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-30,17.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-30,17.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-31,27.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-31,27.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-31,27.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-31,27.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-31,27.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-31,27.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-31,27.1
Salt Lake County,2005,Copper View,40.598056,-111.894167,2025-12-31,27.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-01,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-01,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-01,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-01,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-01,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-01,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-01,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-01,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-02,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-02,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-02,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-02,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-02,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-02,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-02,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-02,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-03,2.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-03,2.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-03,2.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-03,2.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-03,2.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-03,2.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-03,2.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-03,2.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-04,2.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-04,2.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-04,2.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-04,2.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-04,2.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-04,2.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-04,2.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-04,2.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-05,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-05,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-05,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-05,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-05,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-05,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-05,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-05,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-06,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-06,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-06,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-06,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-06,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-06,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-06,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-06,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-07,2.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-07,2.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-07,2.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-07,2.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-07,2.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-07,2.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-07,2.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-07,2.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-08,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-08,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-08,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-08,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-08,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-08,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-08,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-08,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-09,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-09,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-09,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-09,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-09,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-09,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-09,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-09,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-10,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-10,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-10,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-10,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-10,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-10,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-10,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-10,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-11,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-11,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-11,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-11,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-11,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-11,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-11,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-11,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-12,3.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-12,3.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-12,3.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-12,3.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-12,3.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-12,3.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-12,3.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-12,3.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-13,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-13,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-13,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-13,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-13,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-13,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-13,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-13,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-15,16.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-15,16.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-15,16.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-15,16.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-15,16.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-15,16.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-15,16.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-15,16.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-16,23.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-16,23.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-16,23.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-16,23.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-16,23.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-16,23.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-16,23.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-16,23.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-17,18.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-17,18.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-17,18.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-17,18.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-17,18.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-17,18.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-17,18.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-17,18.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-18,2.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-18,2.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-18,2.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-18,2.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-18,2.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-18,2.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-18,2.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-18,2.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-19,2.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-19,2.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-19,2.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-19,2.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-19,2.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-19,2.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-19,2.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-19,2.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-20,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-20,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-20,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-20,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-20,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-20,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-20,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-20,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-21,7.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-21,7.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-21,7.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-21,7.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-21,7.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-21,7.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-21,7.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-21,7.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-22,6.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-22,6.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-22,6.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-22,6.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-22,6.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-22,6.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-22,6.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-22,6.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-23,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-23,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-23,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-23,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-23,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-23,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-23,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-23,5.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-24,8.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-24,8.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-24,8.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-24,8.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-24,8.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-24,8.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-24,8.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-24,8.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-25,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-25,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-25,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-25,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-25,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-25,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-25,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-25,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-26,5.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-26,5.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-26,5.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-26,5.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-26,5.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-26,5.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-26,5.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-26,5.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-27,11.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-27,11.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-27,11.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-27,11.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-27,11.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-27,11.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-27,11.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-27,11.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-28,16.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-28,16.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-28,16.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-28,16.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-28,16.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-28,16.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-28,16.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-28,16.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-29,16.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-29,16.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-29,16.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-29,16.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-29,16.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-29,16.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-29,16.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-29,16.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-30,17.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-30,17.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-30,17.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-01-30,17.2
