time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-18T22:00:00Z,0.5,0.5
2026-01-18T23:00:00Z,0.2,0.2
2026-01-22T04:00:00Z,0.2,0.2
2026-01-22T05:00:00Z,0,0
2026-01-22T06:00:00Z,0,0
2026-01-22T07:00:00Z,0,0
2026-01-22T08:00:00Z,0,0
2026-01-22T09:00:00Z,0,0
2026-01-22T10:00:00Z,0,0
2026-01-22T11:00:00Z,0,0
2026-01-22T12:00:00Z,0,0
2026-01-22T13:00:00Z,0,0
2026-01-22T14:00:00Z,0.5,0.5
2026-01-22T15:00:00Z,0,0
2026-01-22T16:00:00Z,0,0
2026-01-22T17:00:00Z,0,0
2026-01-22T18:00:00Z,0.1,0.1
2026-01-22T19:00:00Z,1.5,1.5
2026-01-22T20:00:00Z,20,20
2026-01-22T21:00:00Z,30.3,30.9
2026-01-22T22:00:00Z,33.5,35.4
2026-01-22T23:00:00Z,31.3,32
2026-01-23T00:00:00Z,30.2,30.2
2026-01-23T01:00:00Z,20.5,20.5
2026-01-23T02:00:00Z,7.9,7.9
2026-01-23T03:00:00Z,3.9,3.9
2026-01-23T04:00:00Z,1.9,1.9
2026-01-23T05:00:00Z,1.1,1.1
2026-01-23T06:00:00Z,0.6,0.6
2026-01-23T07:00:00Z,0.3,0.3
2026-01-23T08:00:00Z,0.4,0.4
2026-01-23T09:00:00Z,0.2,0.2
2026-01-23T10:00:00Z,0.2,0.2
2026-01-23T11:00:00Z,1.9,1.9
2026-01-23T12:00:00Z,2.7,2.7
2026-01-23T13:00:00Z,2.5,2.5
2026-01-23T14:00:00Z,8.9,8.9
2026-01-23T15:00:00Z,29.4,29.5
2026-01-23T16:00:00Z,34.1,34.6
2026-01-23T17:00:00Z,39.3,43.1
2026-01-23T18:00:00Z,43.2,49.4
2026-01-23T19:00:00Z,40,45.3
2026-01-23T20:00:00Z,35.2,37.6
2026-01-23T21:00:00Z,48.9,63.3
2026-01-23T22:00:00Z,47,58.8
2026-01-23T23:00:00Z,46.1,55.8
2026-01-24T00:00:00Z,40.4,45.4
2026-01-24T01:00:00Z,32.1,32.3
2026-01-24T02:00:00Z,37.2,38.8
2026-01-24T03:00:00Z,38.9,41.3
2026-01-24T04:00:00Z,39.5,42.2
2026-01-24T05:00:00Z,38.5,40.9
2026-01-24T06:00:00Z,43.9,49.6
2026-01-24T07:00:00Z,31.3,31.6
2026-01-24T08:00:00Z,23.9,23.9
2026-01-24T09:00:00Z,22.2,22.2
2026-01-24T10:00:00Z,19.7,19.7
2026-01-24T11:00:00Z,15.5,15.5
2026-01-24T12:00:00Z,13.6,13.6
2026-01-24T13:00:00Z,13,13
2026-01-24T14:00:00Z,13.1,13.1
2026-01-24T15:00:00Z,13,13
2026-01-24T16:00:00Z,16.2,16.2
2026-01-24T17:00:00Z,19,19
2026-01-24T18:00:00Z,16.4,16.4
2026-01-24T19:00:00Z,18.8,18.8
2026-01-24T20:00:00Z,16.2,16.2
2026-01-24T21:00:00Z,13.8,13.8
2026-01-24T22:00:00Z,10.4,10.4
2026-01-24T23:00:00Z,9.5,9.5
