time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-01T00:00:00Z,34.7,37
2026-01-01T01:00:00Z,52.4,65.6
2026-01-01T02:00:00Z,37.8,42.6
2026-01-01T03:00:00Z,37.9,42.2
2026-01-01T04:00:00Z,42.7,49.9
2026-01-01T05:00:00Z,34.2,36.2
2026-01-01T06:00:00Z,38.4,43.6
2026-01-01T07:00:00Z,40.8,47.3
2026-01-01T08:00:00Z,39.8,44.8
2026-01-01T09:00:00Z,50.8,64.4
2026-01-01T10:00:00Z,40,44.5
2026-01-01T11:00:00Z,40,44.2
2026-01-01T12:00:00Z,45.5,54
2026-01-01T13:00:00Z,48.7,60.5
2026-01-01T14:00:00Z,42.3,48.3
2026-01-01T15:00:00Z,46,54.9
2026-01-01T16:00:00Z,44.7,52.6
2026-01-01T17:00:00Z,46,55.3
2026-01-01T18:00:00Z,43.3,50.4
2026-01-01T19:00:00Z,42.4,48.8
2026-01-01T20:00:00Z,42,48.1
2026-01-01T21:00:00Z,41.6,47.5
2026-01-01T22:00:00Z,36,39.2
2026-01-01T23:00:00Z,35.5,38.8
2026-01-02T00:00:00Z,33.4,35.6
2026-01-02T01:00:00Z,35.5,38.5
2026-01-02T02:00:00Z,37.8,41.6
2026-01-02T03:00:00Z,37.1,40.6
2026-01-02T04:00:00Z,35,37.7
2026-01-02T05:00:00Z,36,39
2026-01-02T06:00:00Z,33.4,35.6
2026-01-02T07:00:00Z,30.5,32
2026-01-02T08:00:00Z,28.8,29.8
2026-01-02T09:00:00Z,26,26.4
2026-01-02T10:00:00Z,21.9,22
2026-01-02T11:00:00Z,23.2,23.2
2026-01-02T12:00:00Z,20.7,20.7
2026-01-02T13:00:00Z,21,21
2026-01-02T14:00:00Z,22.3,22.3
2026-01-02T15:00:00Z,24.2,24.4
2026-01-02T16:00:00Z,18.1,18.2
2026-01-02T17:00:00Z,13.8,13.9
2026-01-02T18:00:00Z,15.7,15.7
2026-01-02T19:00:00Z,8,8
2026-01-02T20:00:00Z,7.5,8.1
2026-01-02T21:00:00Z,3.7,3.7
2026-01-02T22:00:00Z,5.4,5.4
2026-01-02T23:00:00Z,12.8,14.2
2026-01-03T00:00:00Z,11,11.6
2026-01-03T01:00:00Z,16.8,22.4
2026-01-03T02:00:00Z,19.4,25.4
2026-01-03T03:00:00Z,12.7,14.7
2026-01-03T04:00:00Z,13.6,17.2
2026-01-03T05:00:00Z,16,21.1
2026-01-03T06:00:00Z,12.2,15
2026-01-03T07:00:00Z,17.3,22.7
2026-01-03T08:00:00Z,16.5,22.4
2026-01-03T09:00:00Z,21.3,29.2
2026-01-03T10:00:00Z,25,33.8
2026-01-03T11:00:00Z,15.8,21.1
2026-01-03T12:00:00Z,39.3,55.8
2026-01-03T13:00:00Z,35.9,51.2
2026-01-03T14:00:00Z,21,27.9
2026-01-03T15:00:00Z,3.7,3.7
2026-01-03T16:00:00Z,3.3,3.3
2026-01-03T17:00:00Z,4.6,5.1
2026-01-03T18:00:00Z,0.9,0.9
2026-01-03T19:00:00Z,0.9,0.9
2026-01-03T20:00:00Z,1.4,1.4
2026-01-03T21:00:00Z,1.6,1.6
2026-01-03T22:00:00Z,2.6,2.6
2026-01-03T23:00:00Z,9.1,11.7
2026-01-04T00:00:00Z,9.1,10.2
2026-01-04T01:00:00Z,15.1,18.5
2026-01-04T02:00:00Z,10.4,11.6
2026-01-04T03:00:00Z,7.3,7.5
2026-01-04T04:00:00Z,7.4,7.5
2026-01-04T05:00:00Z,6.8,6.9
2026-01-04T06:00:00Z,6.1,6.2
2026-01-04T07:00:00Z,9.5,10.4
2026-01-04T08:00:00Z,8.9,9.8
2026-01-04T09:00:00Z,6,6.2
2026-01-04T10:00:00Z,8.8,9.6
2026-01-04T11:00:00Z,8.1,8.7
2026-01-04T12:00:00Z,5.2,5.3
2026-01-04T13:00:00Z,4.1,4.1
2026-01-04T14:00:00Z,6.4,6.8
2026-01-04T15:00:00Z,3.8,3.8
2026-01-04T16:00:00Z,8.8,10.3
2026-01-04T17:00:00Z,2.4,2.5
2026-01-04T18:00:00Z,1,1
2026-01-04T19:00:00Z,2.3,2.3
2026-01-04T20:00:00Z,1.1,1.1
2026-01-04T21:00:00Z,1,1
2026-01-04T22:00:00Z,12.5,14.8
2026-01-04T23:00:00Z,6.1,6.5
2026-01-05T00:00:00Z,11.7,14.8
2026-01-05T01:00:00Z,9.8,12.2
2026-01-05T02:00:00Z,10.1,13.6
2026-01-05T03:00:00Z,7.2,7.4
2026-01-05T04:00:00Z,2.5,2.5
2026-01-05T05:00:00Z,10.4,12.9
2026-01-05T06:00:00Z,13.2,14.5
2026-01-05T07:00:00Z,15.1,16.7
2026-01-05T08:00:00Z,6.3,6.6
2026-01-05T09:00:00Z,0.8,0.8
2026-01-05T10:00:00Z,2.4,2.4
2026-01-05T11:00:00Z,3.5,3.7
2026-01-05T12:00:00Z,8.3,9.1
2026-01-05T13:00:00Z,8.8,10
2026-01-05T14:00:00Z,3.6,4.4
2026-01-05T15:00:00Z,0.5,0.5
2026-01-05T16:00:00Z,1.1,1.1
2026-01-05T17:00:00Z,18,25
2026-01-05T18:00:00Z,10.9,13.8
2026-01-05T19:00:00Z,0.7,0.7
2026-01-05T20:00:00Z,2.7,3.1
2026-01-05T21:00:00Z,11.2,13
2026-01-05T22:00:00Z,6.1,6.6
2026-01-05T23:00:00Z,15.7,18.6
2026-01-06T00:00:00Z,8.7,11.7
2026-01-06T01:00:00Z,2.2,2.2
2026-01-06T02:00:00Z,1,1
2026-01-06T03:00:00Z,0.5,0.5
2026-01-06T04:00:00Z,0.6,0.6
2026-01-06T05:00:00Z,0.6,0.6
2026-01-06T06:00:00Z,0.6,0.6
2026-01-06T07:00:00Z,0.5,0.5
2026-01-06T08:00:00Z,1,1
2026-01-06T09:00:00Z,3.4,3.4
2026-01-06T10:00:00Z,4.4,4.4
2026-01-06T11:00:00Z,1.6,1.6
2026-01-06T12:00:00Z,0.9,0.9
2026-01-06T13:00:00Z,1.6,1.6
2026-01-06T14:00:00Z,1.6,1.6
2026-01-06T15:00:00Z,1.7,1.7
2026-01-06T16:00:00Z,1,1
2026-01-06T17:00:00Z,6.1,8.1
2026-01-06T18:00:00Z,2.2,2.3
2026-01-06T19:00:00Z,1.7,1.7
2026-01-06T20:00:00Z,4.7,4.9
2026-01-06T21:00:00Z,2.2,2.2
2026-01-06T22:00:00Z,2.1,2.2
2026-01-06T23:00:00Z,14,19
2026-01-07T00:00:00Z,6.6,6.8
2026-01-07T01:00:00Z,1.3,1.3
2026-01-07T02:00:00Z,0.6,0.6
2026-01-07T03:00:00Z,0.5,0.5
2026-01-07T04:00:00Z,0.6,0.6
2026-01-07T05:00:00Z,0.6,0.6
2026-01-07T06:00:00Z,0.6,0.6
2026-01-07T07:00:00Z,0.5,0.5
2026-01-07T08:00:00Z,0.5,0.5
2026-01-07T09:00:00Z,0.5,0.5
2026-01-07T10:00:00Z,0.8,0.8
2026-01-07T11:00:00Z,0.5,0.5
2026-01-07T12:00:00Z,0.6,0.6
2026-01-07T13:00:00Z,0.5,0.5
2026-01-07T14:00:00Z,0.6,0.6
2026-01-07T15:00:00Z,1.5,1.5
2026-01-07T16:00:00Z,2.7,2.8
2026-01-07T17:00:00Z,2.7,2.7
2026-01-07T18:00:00Z,1.4,1.4
2026-01-07T19:00:00Z,1.2,1.2
2026-01-07T20:00:00Z,1.8,1.8
2026-01-07T21:00:00Z,1,1
2026-01-07T22:00:00Z,0.9,0.9
2026-01-07T23:00:00Z,2.6,2.6
2026-01-08T00:00:00Z,1.7,1.7
2026-01-08T01:00:00Z,0.9,0.9
2026-01-08T02:00:00Z,1.4,1.4
2026-01-08T03:00:00Z,3.3,3.3
2026-01-08T04:00:00Z,3.5,3.5
2026-01-08T05:00:00Z,6.6,6.6
2026-01-08T06:00:00Z,7.9,7.9
2026-01-08T07:00:00Z,5.6,5.6
2026-01-08T08:00:00Z,4.3,4.3
2026-01-08T09:00:00Z,5.2,5.4
2026-01-08T10:00:00Z,4.7,5
2026-01-08T11:00:00Z,8.6,10.4
2026-01-08T12:00:00Z,11.2,12.4
2026-01-08T13:00:00Z,13.3,14.9
2026-01-08T14:00:00Z,12.2,12.5
2026-01-08T15:00:00Z,10.7,10.9
2026-01-08T16:00:00Z,9,9.6
2026-01-08T17:00:00Z,3.3,3.9
2026-01-08T18:00:00Z,6.2,7.9
2026-01-08T19:00:00Z,9.3,9.9
2026-01-08T20:00:00Z,11.2,12.2
2026-01-08T21:00:00Z,13.4,14.9
2026-01-08T22:00:00Z,5,5.5
2026-01-08T23:00:00Z,6.7,6.9
2026-01-09T00:00:00Z,8.4,8.8
2026-01-09T01:00:00Z,5.2,5.5
2026-01-09T02:00:00Z,1.1,1.1
2026-01-09T03:00:00Z,0.8,0.8
2026-01-09T04:00:00Z,1.7,1.7
2026-01-09T05:00:00Z,2.4,2.4
2026-01-09T06:00:00Z,1.8,1.8
2026-01-09T07:00:00Z,1.2,1.2
2026-01-09T08:00:00Z,1.5,1.5
2026-01-09T09:00:00Z,1,1
2026-01-09T10:00:00Z,0.5,0.5
2026-01-09T11:00:00Z,0.6,0.6
2026-01-09T12:00:00Z,3.4,3.4
2026-01-09T13:00:00Z,4.9,5.6
2026-01-09T14:00:00Z,9.5,11.1
2026-01-09T15:00:00Z,11.4,13.4
2026-01-09T16:00:00Z,1.5,1.5
2026-01-09T17:00:00Z,0.8,0.8
2026-01-09T18:00:00Z,0.6,0.6
2026-01-09T19:00:00Z,0.7,0.7
2026-01-09T20:00:00Z,8.3,8.9
2026-01-09T21:00:00Z,12,12.9
2026-01-09T22:00:00Z,7.4,7.5
2026-01-09T23:00:00Z,1.8,1.8
2026-01-10T00:00:00Z,1.1,1.1
2026-01-10T01:00:00Z,3.1,3.1
2026-01-10T02:00:00Z,3.9,3.9
2026-01-10T03:00:00Z,2.6,2.6
2026-01-10T04:00:00Z,1.8,1.8
2026-01-10T05:00:00Z,2.5,2.5
2026-01-10T06:00:00Z,4.3,4.3
2026-01-10T07:00:00Z,2.2,2.2
2026-01-10T08:00:00Z,4.2,4.2
2026-01-10T09:00:00Z,12.5,12.8
2026-01-10T10:00:00Z,3.1,3.1
2026-01-10T11:00:00Z,2.6,2.6
2026-01-10T12:00:00Z,4.5,4.5
2026-01-10T13:00:00Z,9.1,9.1
2026-01-10T14:00:00Z,8.2,8.2
2026-01-10T15:00:00Z,1.8,1.8
2026-01-10T16:00:00Z,3.1,3.1
2026-01-10T17:00:00Z,9.9,10.9
2026-01-10T18:00:00Z,7,7
2026-01-10T19:00:00Z,6.2,6.2
2026-01-10T20:00:00Z,5.5,5.5
2026-01-10T21:00:00Z,8.5,8.7
2026-01-10T22:00:00Z,5.7,5.7
2026-01-10T23:00:00Z,4.5,4.6
