time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-22T01:00:00Z,0,0
2026-01-22T02:00:00Z,0,0
2026-01-22T03:00:00Z,0.1,0.1
2026-01-22T04:00:00Z,0.1,0.1
2026-01-22T05:00:00Z,0.1,0.1
2026-01-22T06:00:00Z,0.1,0.1
2026-01-22T07:00:00Z,0.1,0.1
2026-01-22T08:00:00Z,0,0
2026-01-22T09:00:00Z,0,0
2026-01-22T10:00:00Z,0,0
2026-01-22T11:00:00Z,0,0
2026-01-22T12:00:00Z,0,0
2026-01-22T13:00:00Z,0,0
2026-01-22T14:00:00Z,0,0
2026-01-22T15:00:00Z,1.2,1.2
2026-01-22T16:00:00Z,3.1,3.1
2026-01-22T17:00:00Z,1.2,1.2
2026-01-22T18:00:00Z,0.6,0.6
2026-01-22T19:00:00Z,0.6,0.6
2026-01-22T20:00:00Z,7.3,7.3
2026-01-22T21:00:00Z,1,1
2026-01-22T22:00:00Z,0.4,0.4
2026-01-22T23:00:00Z,0.5,0.5
2026-01-23T00:00:00Z,0.1,0.1
2026-01-23T01:00:00Z,0,0
2026-01-23T02:00:00Z,0.1,0.1
2026-01-23T03:00:00Z,7.9,7.9
2026-01-23T14:00:00Z,5.5,5.6
2026-01-23T15:00:00Z,6.7,6.7
2026-01-23T16:00:00Z,4.3,4.3
2026-01-23T17:00:00Z,13.4,13.4
2026-01-23T18:00:00Z,31.8,33.1
2026-01-23T19:00:00Z,26.8,28.1
2026-01-23T20:00:00Z,22.4,22.5
2026-01-23T21:00:00Z,47.9,56.3
2026-01-23T22:00:00Z,41.3,49.2
2026-01-23T23:00:00Z,32.6,36.9
2026-01-24T00:00:00Z,47.7,54
2026-01-24T01:00:00Z,40,41
2026-01-24T02:00:00Z,34.4,34.9
2026-01-24T03:00:00Z,36.7,38.5
2026-01-24T04:00:00Z,47.1,52.1
