time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-01T00:00:00Z,33.1,35.8
2026-01-01T01:00:00Z,38.1,43.7
2026-01-01T02:00:00Z,37.4,42.1
2026-01-01T03:00:00Z,39,45.2
2026-01-01T04:00:00Z,42.8,53
2026-01-01T05:00:00Z,42.5,51.9
2026-01-01T06:00:00Z,41.2,49.6
2026-01-01T07:00:00Z,47.1,63.1
2026-01-01T08:00:00Z,46.1,60.2
2026-01-01T09:00:00Z,49.1,67.6
2026-01-01T11:00:00Z,45.7,60.4
2026-01-01T13:00:00Z,47.6,65.2
2026-01-01T20:00:00Z,39.7,47.2
2026-01-01T23:00:00Z,40.2,48.3
2026-01-02T01:00:00Z,38.2,44.1
2026-01-02T05:00:00Z,38.2,44.2
2026-01-02T06:00:00Z,30.8,32
2026-01-02T08:00:00Z,30.6,31.6
2026-01-02T10:00:00Z,25.2,25.2
2026-01-02T11:00:00Z,28.6,29
2026-01-02T12:00:00Z,25.4,25.4
2026-01-02T13:00:00Z,26.5,26.7
2026-01-02T14:00:00Z,23.2,23.2
2026-01-02T15:00:00Z,24.9,24.9
2026-01-02T18:00:00Z,5.7,6
2026-01-02T19:00:00Z,4.6,4.6
2026-01-02T20:00:00Z,2.1,2.1
2026-01-02T21:00:00Z,2.7,2.7
2026-01-02T22:00:00Z,3.7,3.7
2026-01-02T23:00:00Z,9.1,9.1
2026-01-03T00:00:00Z,15.5,15.8
2026-01-03T01:00:00Z,18.3,19.8
2026-01-03T02:00:00Z,15,15.5
2026-01-03T03:00:00Z,11.9,11.9
2026-01-03T04:00:00Z,10.7,10.7
2026-01-03T05:00:00Z,11.1,11.1
2026-01-03T06:00:00Z,6.4,6.4
2026-01-03T07:00:00Z,7.9,7.9
2026-01-03T08:00:00Z,7.3,7.3
2026-01-03T09:00:00Z,6.4,6.4
2026-01-03T14:00:00Z,2.9,2.9
2026-01-04T18:00:00Z,1.7,1.7
2026-01-04T21:00:00Z,4.3,4.3
2026-01-04T23:00:00Z,2.1,2.1
2026-01-05T00:00:00Z,2.4,2.4
2026-01-05T01:00:00Z,4.6,4.6
2026-01-05T02:00:00Z,3.8,3.8
2026-01-05T05:00:00Z,2.3,2.3
2026-01-05T06:00:00Z,2.4,2.4
2026-01-05T07:00:00Z,2.3,2.3
2026-01-05T08:00:00Z,5.5,5.5
2026-01-05T09:00:00Z,4.2,4.2
2026-01-05T10:00:00Z,3.7,3.7
2026-01-05T11:00:00Z,6.6,7.5
2026-01-05T12:00:00Z,3,3.1
2026-01-05T13:00:00Z,3,3
2026-01-05T19:00:00Z,2.6,2.6
2026-01-05T20:00:00Z,2.2,2.2
2026-01-05T21:00:00Z,3.8,3.8
2026-01-05T22:00:00Z,3.8,4
2026-01-05T23:00:00Z,6.9,7.5
2026-01-06T00:00:00Z,4.9,4.9
2026-01-06T01:00:00Z,6.1,6.1
2026-01-06T02:00:00Z,4.2,4.2
2026-01-06T03:00:00Z,6.8,6.8
2026-01-06T04:00:00Z,6,6
2026-01-06T05:00:00Z,5.4,5.4
2026-01-06T06:00:00Z,5.1,5.1
2026-01-06T07:00:00Z,4.4,4.4
2026-01-06T08:00:00Z,3.4,3.4
2026-01-06T09:00:00Z,5.5,5.5
2026-01-06T10:00:00Z,5.3,5.3
2026-01-06T11:00:00Z,5.8,5.8
2026-01-06T12:00:00Z,4.1,4.1
2026-01-06T13:00:00Z,4.2,4.2
2026-01-06T14:00:00Z,5.3,5.3
2026-01-06T15:00:00Z,5.7,5.7
2026-01-06T16:00:00Z,5.3,5.3
2026-01-06T17:00:00Z,7.5,7.6
2026-01-06T18:00:00Z,8.1,8.6
2026-01-06T19:00:00Z,12.6,13.9
2026-01-06T20:00:00Z,3.8,3.8
2026-01-06T21:00:00Z,3.1,3.1
2026-01-06T22:00:00Z,2.3,2.3
2026-01-06T23:00:00Z,2.4,2.4
2026-01-07T00:00:00Z,3.1,3.1
2026-01-07T01:00:00Z,5.2,5.2
2026-01-07T02:00:00Z,4.4,4.4
2026-01-07T03:00:00Z,5.1,5.1
2026-01-07T04:00:00Z,3.6,3.6
2026-01-07T05:00:00Z,3.5,3.5
2026-01-07T06:00:00Z,3.7,3.7
2026-01-07T07:00:00Z,3.1,3.1
2026-01-07T08:00:00Z,2.8,2.8
2026-01-07T09:00:00Z,2.3,2.3
2026-01-07T10:00:00Z,2.5,2.5
2026-01-07T11:00:00Z,2.4,2.4
2026-01-07T12:00:00Z,2.4,2.4
2026-01-07T13:00:00Z,2.7,2.7
2026-01-07T14:00:00Z,3.3,3.3
2026-01-07T15:00:00Z,3.7,3.7
2026-01-07T16:00:00Z,3.8,3.8
2026-01-07T17:00:00Z,4.4,4.4
2026-01-07T18:00:00Z,5.4,5.4
2026-01-07T19:00:00Z,6.5,6.5
2026-01-07T20:00:00Z,3.5,3.5
2026-01-07T21:00:00Z,2.9,2.9
2026-01-07T22:00:00Z,3.9,3.9
2026-01-07T23:00:00Z,4.2,4.2
2026-01-08T01:00:00Z,5.7,5.7
2026-01-08T02:00:00Z,3.2,3.2
2026-01-08T03:00:00Z,4.3,4.3
2026-01-08T04:00:00Z,6.1,6.1
2026-01-08T05:00:00Z,6.9,6.9
2026-01-08T06:00:00Z,9.9,9.9
2026-01-08T07:00:00Z,11.1,11.1
2026-01-08T08:00:00Z,9.2,9.2
2026-01-08T09:00:00Z,5.9,6
2026-01-08T12:00:00Z,3.4,3.4
2026-01-08T14:00:00Z,7.2,7.3
2026-01-08T15:00:00Z,7,7
2026-01-08T16:00:00Z,7.9,7.9
2026-01-08T17:00:00Z,6.1,6.1
2026-01-08T18:00:00Z,3.8,3.8
2026-01-08T19:00:00Z,3.3,3.3
2026-01-08T20:00:00Z,5.3,5.3
2026-01-08T21:00:00Z,7.1,7.2
2026-01-08T22:00:00Z,7.5,7.7
2026-01-08T23:00:00Z,4.3,4.3
2026-01-09T00:00:00Z,5.8,5.8
2026-01-09T01:00:00Z,5.7,5.7
2026-01-09T02:00:00Z,5.5,5.5
2026-01-09T03:00:00Z,6.6,6.6
2026-01-09T04:00:00Z,3.9,3.9
2026-01-09T05:00:00Z,3.7,3.7
2026-01-09T06:00:00Z,3.4,3.4
2026-01-09T07:00:00Z,3.4,3.4
2026-01-09T08:00:00Z,4.7,4.7
2026-01-09T09:00:00Z,4.2,4.2
2026-01-09T10:00:00Z,4,4
2026-01-09T11:00:00Z,5.1,5.1
2026-01-09T12:00:00Z,3.9,3.9
2026-01-09T13:00:00Z,4.2,4.2
2026-01-09T14:00:00Z,4.5,4.5
2026-01-09T15:00:00Z,5.9,5.9
2026-01-09T16:00:00Z,5.4,5.5
2026-01-09T17:00:00Z,5.3,5.3
2026-01-09T18:00:00Z,4.2,4.2
2026-01-09T19:00:00Z,4.6,4.6
2026-01-09T20:00:00Z,6.1,6.2
2026-01-09T21:00:00Z,7.6,7.7
2026-01-09T22:00:00Z,8.6,9
2026-01-09T23:00:00Z,22.9,31.6
2026-01-10T00:00:00Z,23,32.3
2026-01-10T01:00:00Z,5.7,5.7
2026-01-10T02:00:00Z,12.8,13.1
2026-01-10T03:00:00Z,8.7,8.7
2026-01-10T04:00:00Z,8.2,8.2
2026-01-10T05:00:00Z,10.1,10.1
2026-01-10T19:00:00Z,11.6,11.6
2026-01-10T20:00:00Z,9.5,9.5
2026-01-10T21:00:00Z,10.6,10.6
2026-01-10T22:00:00Z,10.8,10.8
2026-01-10T23:00:00Z,10.6,11
2026-01-11T00:00:00Z,12,12.5
2026-01-11T01:00:00Z,12.6,12.6
2026-01-11T02:00:00Z,14.6,14.7
2026-01-11T03:00:00Z,18.7,18.8
2026-01-11T04:00:00Z,16.5,16.6
2026-01-11T05:00:00Z,17.3,17.3
2026-01-11T06:00:00Z,18.6,18.6
2026-01-11T07:00:00Z,20.6,20.6
2026-01-11T08:00:00Z,22,22.6
2026-01-11T09:00:00Z,24,24.5
2026-01-11T10:00:00Z,25.8,26.6
2026-01-11T11:00:00Z,24.5,25.2
2026-01-11T12:00:00Z,27.9,28.7
2026-01-11T13:00:00Z,28.8,29.8
2026-01-11T14:00:00Z,30.1,30.7
2026-01-11T15:00:00Z,32.5,34.5
2026-01-11T16:00:00Z,32.7,35
2026-01-11T17:00:00Z,33,35.4
2026-01-11T18:00:00Z,35.1,38.4
2026-01-11T19:00:00Z,34.4,37.8
2026-01-11T20:00:00Z,33.9,36.9
2026-01-11T21:00:00Z,34.1,37.3
2026-01-11T22:00:00Z,34.5,38.2
2026-01-11T23:00:00Z,32.3,34.3
2026-01-12T00:00:00Z,33,35.1
2026-01-12T01:00:00Z,34.4,37.1
2026-01-12T02:00:00Z,37.1,41.4
2026-01-12T03:00:00Z,64.7,89.6
2026-01-12T04:00:00Z,52.7,67.3
2026-01-12T05:00:00Z,38.5,43.7
2026-01-12T06:00:00Z,37.5,41.7
2026-01-12T07:00:00Z,36.7,40
2026-01-12T08:00:00Z,37.6,42.4
2026-01-12T09:00:00Z,38.3,42.2
2026-01-12T10:00:00Z,36,38.4
2026-01-12T11:00:00Z,33.4,35.1
2026-01-12T12:00:00Z,32.3,33.3
2026-01-12T13:00:00Z,39.5,45.1
2026-01-12T15:00:00Z,39.4,44.5
2026-01-12T16:00:00Z,42.7,53.4
2026-01-12T17:00:00Z,44.8,58.3
2026-01-12T18:00:00Z,46.6,62.7
2026-01-12T19:00:00Z,46.8,63.4
2026-01-12T20:00:00Z,46.2,61.9
2026-01-12T21:00:00Z,42.4,52.9
2026-01-12T22:00:00Z,41.5,50.8
2026-01-12T23:00:00Z,39.1,46.1
2026-01-13T00:00:00Z,37.3,42.6
2026-01-13T01:00:00Z,38.6,44.9
2026-01-13T02:00:00Z,39.1,45.3
2026-01-13T03:00:00Z,40,47
2026-01-13T04:00:00Z,39.8,46
2026-01-13T05:00:00Z,39.9,46.3
2026-01-13T06:00:00Z,43.7,54.1
2026-01-13T07:00:00Z,47.8,62.2
2026-01-13T08:00:00Z,43.3,52.4
2026-01-13T09:00:00Z,42.8,52.4
2026-01-13T10:00:00Z,44.7,55.8
2026-01-13T11:00:00Z,47.8,62.4
2026-01-13T12:00:00Z,44.7,54.9
2026-01-13T13:00:00Z,43.2,51.9
2026-01-13T14:00:00Z,43.6,52.5
2026-01-13T15:00:00Z,49.2,63.4
2026-01-13T16:00:00Z,46,61.3
2026-01-13T17:00:00Z,47.6,65.4
2026-01-13T18:00:00Z,48.3,67.4
2026-01-13T19:00:00Z,50.7,73
2026-01-13T21:00:00Z,53.3,77.6
2026-01-13T22:00:00Z,50.2,71.9
2026-01-13T23:00:00Z,47.2,64.4
2026-01-14T00:00:00Z,47.5,64.9
2026-01-14T01:00:00Z,47.4,64.7
2026-01-14T02:00:00Z,46.1,60.7
2026-01-14T03:00:00Z,45.4,58.6
2026-01-14T04:00:00Z,44.6,56.4
2026-01-14T05:00:00Z,47.6,64.3
2026-01-14T06:00:00Z,48.9,66.6
2026-01-14T07:00:00Z,48.2,64.6
2026-01-14T08:00:00Z,47.7,62.9
2026-01-14T09:00:00Z,47.5,62.5
2026-01-14T10:00:00Z,58.2,81.1
2026-01-14T11:00:00Z,47.3,60.7
2026-01-14T12:00:00Z,45.4,56.4
2026-01-14T13:00:00Z,46.7,59.3
2026-01-14T14:00:00Z,44.7,54.7
2026-01-14T15:00:00Z,47.1,61
2026-01-14T16:00:00Z,46.9,63.2
2026-01-14T17:00:00Z,49,68.8
2026-01-14T18:00:00Z,49.8,71.2
2026-01-14T19:00:00Z,54.4,82
2026-01-14T20:00:00Z,53.4,80.3
2026-01-14T21:00:00Z,52.1,77.2
2026-01-14T22:00:00Z,48.7,68
2026-01-14T23:00:00Z,41.7,51.4
2026-01-15T00:00:00Z,37.9,44
2026-01-15T01:00:00Z,41.7,51.4
2026-01-15T03:00:00Z,47.9,64.8
2026-01-15T04:00:00Z,44.2,56.9
2026-01-15T05:00:00Z,41.1,50
2026-01-15T07:00:00Z,41.8,50.9
2026-01-15T12:00:00Z,41.7,49.7
2026-01-15T15:00:00Z,45.2,56.3
2026-01-15T16:00:00Z,42.7,53.5
2026-01-15T17:00:00Z,44.6,57.9
2026-01-15T18:00:00Z,44.4,57.6
2026-01-15T19:00:00Z,49.4,69.9
2026-01-15T20:00:00Z,48.3,66.4
2026-01-15T21:00:00Z,41.1,50.6
2026-01-15T22:00:00Z,41.1,50.8
2026-01-15T23:00:00Z,41.5,51.1
2026-01-16T00:00:00Z,43.1,54.4
2026-01-16T01:00:00Z,43,53.8
2026-01-16T02:00:00Z,42.8,53.4
2026-01-16T04:00:00Z,46.1,60.3
2026-01-16T05:00:00Z,40.5,48.3
2026-01-16T06:00:00Z,43.7,53.7
2026-01-16T22:00:00Z,37.2,42.7
2026-01-17T01:00:00Z,35.8,40.2
2026-01-17T03:00:00Z,40.4,47.7
2026-01-17T04:00:00Z,38.5,44.4
2026-01-17T05:00:00Z,42.3,51.4
2026-01-17T06:00:00Z,42.6,51.8
2026-01-17T07:00:00Z,43.4,53
2026-01-17T08:00:00Z,45.7,57.1
2026-01-17T09:00:00Z,47,60.2
2026-01-17T10:00:00Z,43.6,52.6
2026-01-17T11:00:00Z,43.8,52.9
2026-01-17T12:00:00Z,43.3,51.7
2026-01-17T13:00:00Z,38.4,43.2
2026-01-17T14:00:00Z,33.3,34.8
2026-01-17T15:00:00Z,36.2,39.5
2026-01-17T16:00:00Z,35.9,40.2
2026-01-17T17:00:00Z,35.6,39.8
2026-01-17T18:00:00Z,34.3,37.4
2026-01-17T19:00:00Z,33.5,36.3
2026-01-17T20:00:00Z,32,34
2026-01-17T21:00:00Z,28.8,29.7
2026-01-17T22:00:00Z,15.2,15.2
2026-01-17T23:00:00Z,7.6,7.6
2026-01-18T00:00:00Z,11.2,11.2
2026-01-18T01:00:00Z,10.2,10.2
2026-01-18T02:00:00Z,19.9,20.1
2026-01-18T03:00:00Z,27.8,29
2026-01-18T04:00:00Z,27,27.8
2026-01-18T05:00:00Z,31.3,33.4
2026-01-18T06:00:00Z,25,25.1
2026-01-18T07:00:00Z,24.4,24.5
2026-01-18T08:00:00Z,19.4,19.4
2026-01-18T09:00:00Z,20.1,20.1
2026-01-18T10:00:00Z,19.1,19.2
2026-01-18T11:00:00Z,24.4,24.5
2026-01-18T12:00:00Z,19.4,19.5
2026-01-18T13:00:00Z,19.9,19.9
2026-01-18T14:00:00Z,23.2,23.3
2026-01-18T15:00:00Z,24.3,24.7
2026-01-18T16:00:00Z,22.5,22.6
2026-01-18T17:00:00Z,22.9,23.5
2026-01-18T18:00:00Z,19,19
2026-01-18T19:00:00Z,19.4,19.4
2026-01-18T20:00:00Z,20,20.1
2026-01-18T21:00:00Z,19.6,19.6
2026-01-18T22:00:00Z,25.4,27
2026-01-18T23:00:00Z,26.3,29.9
2026-01-19T00:00:00Z,21.4,21.5
2026-01-19T01:00:00Z,22.6,22.7
2026-01-19T02:00:00Z,22.6,22.7
2026-01-19T03:00:00Z,29.7,30.8
2026-01-19T04:00:00Z,30.2,31.9
2026-01-19T05:00:00Z,30.2,31.5
2026-01-19T06:00:00Z,24.5,24.5
2026-01-19T07:00:00Z,25,25.1
2026-01-19T08:00:00Z,29.9,30.7
2026-01-19T09:00:00Z,22.9,22.9
2026-01-19T10:00:00Z,19.7,19.7
