time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-01T00:00:00Z,1556,2328.1
2026-01-01T01:00:00Z,1533,2293.7
2026-01-01T02:00:00Z,1509.6,2258.9
2026-01-01T03:00:00Z,1494.3,2236.4
2026-01-01T04:00:00Z,1492.5,2235.5
2026-01-01T05:00:00Z,1490.3,2233
2026-01-01T06:00:00Z,1497.8,2243.2
2026-01-01T07:00:00Z,1501.7,2249.2
2026-01-01T08:00:00Z,1506.5,2256.6
2026-01-01T09:00:00Z,1512.2,2263.6
2026-01-01T10:00:00Z,1521.7,2279.2
2026-01-01T11:00:00Z,1524.1,2282.8
2026-01-01T12:00:00Z,1524.2,2281.9
2026-01-01T13:00:00Z,1534.5,2296.7
2026-01-01T14:00:00Z,1527.9,2287.6
2026-01-01T15:00:00Z,1524.5,2283.1
2026-01-01T16:00:00Z,1537,2301.5
2026-01-01T17:00:00Z,1547.5,2316.2
2026-01-01T18:00:00Z,1572.8,2353.6
2026-01-01T19:00:00Z,1584.1,2371.1
2026-01-01T20:00:00Z,1578.5,2363
2026-01-01T21:00:00Z,1581.1,2366.5
2026-01-01T22:00:00Z,1575.8,2358.1
2026-01-01T23:00:00Z,1581.6,2366.9
2026-01-02T00:00:00Z,1572.2,2353.1
2026-01-02T01:00:00Z,1576.9,2360.5
2026-01-02T02:00:00Z,1584.1,2371.1
2026-01-02T03:00:00Z,1586,2373.7
2026-01-02T04:00:00Z,1580.3,2365.7
2026-01-02T05:00:00Z,1570.4,2350.1
2026-01-02T06:00:00Z,1554.3,2325.7
2026-01-02T07:00:00Z,1549.2,2317.9
2026-01-02T08:00:00Z,1550.2,2319.5
2026-01-02T09:00:00Z,1539.6,2304
2026-01-02T10:00:00Z,1541.9,2308.2
2026-01-02T11:00:00Z,1555.5,2328.7
2026-01-02T12:00:00Z,1552.4,2325.8
2026-01-02T13:00:00Z,1565.4,2347.2
2026-01-02T14:00:00Z,1575.3,2361.5
2026-01-02T15:00:00Z,1585.1,2374.1
2026-01-02T16:00:00Z,1597.5,2392.3
2026-01-02T17:00:00Z,1613.3,2419.9
2026-01-02T18:00:00Z,1637.2,2454.5
2026-01-02T19:00:00Z,1662.1,2493
2026-01-02T20:00:00Z,1664.3,2496.7
2026-01-02T21:00:00Z,1664.5,2497
2026-01-02T22:00:00Z,1664.1,2496.6
2026-01-02T23:00:00Z,1665.2,2497.8
2026-01-03T00:00:00Z,1664.8,2497.5
2026-01-03T01:00:00Z,1664.3,2496.6
2026-01-03T02:00:00Z,1656.6,2484.9
2026-01-03T03:00:00Z,1632.9,2448.8
2026-01-03T04:00:00Z,1610.6,2415.6
2026-01-03T05:00:00Z,1586.2,2378.7
2026-01-03T06:00:00Z,1579.5,2368.3
2026-01-03T07:00:00Z,1556.4,2334.4
2026-01-03T08:00:00Z,1550.5,2325.4
2026-01-03T09:00:00Z,1561.1,2341.9
2026-01-03T10:00:00Z,1589.7,2384.9
2026-01-03T11:00:00Z,1579.1,2369
2026-01-03T12:00:00Z,1564.3,2346.9
2026-01-03T13:00:00Z,1583.6,2375.9
2026-01-03T14:00:00Z,1595.4,2393.5
2026-01-03T15:00:00Z,1607.8,2412
2026-01-03T16:00:00Z,1621.5,2432.6
2026-01-03T17:00:00Z,1661.8,2493.2
2026-01-03T18:00:00Z,1663.7,2496.1
2026-01-03T19:00:00Z,1664,2496.6
2026-01-03T20:00:00Z,1664,2496.5
2026-01-03T21:00:00Z,1664.2,2496.8
2026-01-03T22:00:00Z,1663.9,2496.4
2026-01-03T23:00:00Z,1664,2496.5
2026-01-04T00:00:00Z,1664,2496.5
2026-01-04T01:00:00Z,1664,2496.5
2026-01-04T02:00:00Z,1663.9,2496.4
2026-01-04T03:00:00Z,1664.1,2496.7
2026-01-04T04:00:00Z,1664,2496.5
2026-01-04T05:00:00Z,1664,2496.6
2026-01-04T06:00:00Z,1663.8,2496.3
2026-01-04T07:00:00Z,1663.9,2496.4
2026-01-04T08:00:00Z,1664.1,2496.7
2026-01-04T09:00:00Z,1664,2496.5
2026-01-04T10:00:00Z,1664.1,2496.7
2026-01-04T11:00:00Z,1664.1,2496.6
2026-01-04T12:00:00Z,1664.4,2497.1
2026-01-04T13:00:00Z,1664.4,2497.1
2026-01-04T14:00:00Z,1664.2,2496.9
2026-01-04T15:00:00Z,1663.9,2496.3
2026-01-04T16:00:00Z,1664.3,2497
2026-01-04T17:00:00Z,1663.6,2496
2026-01-04T18:00:00Z,1664.2,2496.7
2026-01-04T19:00:00Z,1663.9,2496.4
2026-01-04T20:00:00Z,1664.1,2496.7
2026-01-04T21:00:00Z,1664,2496.5
2026-01-04T22:00:00Z,1664.1,2496.7
2026-01-04T23:00:00Z,1664,2496.5
2026-01-05T00:00:00Z,1664,2496.5
2026-01-05T01:00:00Z,1664,2496.6
2026-01-05T02:00:00Z,1664.1,2496.7
2026-01-05T03:00:00Z,1663.8,2496.2
2026-01-05T04:00:00Z,1658.3,2487.9
2026-01-05T05:00:00Z,1651.3,2477.4
2026-01-05T06:00:00Z,1664,2496.5
2026-01-05T07:00:00Z,1663.9,2496.4
2026-01-05T08:00:00Z,1663.9,2496.4
2026-01-05T09:00:00Z,1663.6,2495.9
2026-01-05T10:00:00Z,1663.7,2496.1
2026-01-05T11:00:00Z,1658.7,2488.6
2026-01-05T12:00:00Z,1645.9,2469.2
2026-01-05T13:00:00Z,1633.1,2450
2026-01-05T14:00:00Z,1637.6,2456.6
2026-01-05T15:00:00Z,1592.7,2389.3
2026-01-05T16:00:00Z,1565.4,2348.5
2026-01-05T17:00:00Z,1592.5,2389
2026-01-05T18:00:00Z,1648.6,2473.2
2026-01-05T19:00:00Z,1653.5,2480.7
2026-01-05T20:00:00Z,1620.9,2431.6
2026-01-05T21:00:00Z,1598.7,2398.4
2026-01-05T22:00:00Z,1610.8,2416.5
2026-01-05T23:00:00Z,1598.5,2398.1
2026-01-06T00:00:00Z,1579,2368.8
2026-01-06T01:00:00Z,1554.5,2332.1
2026-01-06T02:00:00Z,1532.2,2298.3
2026-01-06T03:00:00Z,1512.5,2268.7
2026-01-06T04:00:00Z,1499.2,2248.2
2026-01-06T05:00:00Z,1494.6,2241.5
2026-01-06T06:00:00Z,1505.1,2257.4
2026-01-06T07:00:00Z,1508.8,2263.1
2026-01-06T08:00:00Z,1502,2253.2
2026-01-06T09:00:00Z,1514.6,2272.1
2026-01-06T10:00:00Z,1516.8,2275.5
2026-01-06T11:00:00Z,1517.5,2276.7
2026-01-06T12:00:00Z,1523.6,2285.8
2026-01-06T13:00:00Z,1518.4,2278
2026-01-06T14:00:00Z,1506.6,2260.4
2026-01-06T15:00:00Z,1505.8,2259.1
2026-01-06T16:00:00Z,1538.9,2308.8
2026-01-06T17:00:00Z,1585,2377.6
2026-01-06T18:00:00Z,1622.3,2433.7
2026-01-06T19:00:00Z,1657.7,2487
2026-01-06T20:00:00Z,1663.4,2495.6
2026-01-06T21:00:00Z,1663.6,2495.9
2026-01-06T22:00:00Z,1663.8,2496.3
2026-01-06T23:00:00Z,1664.1,2496.7
2026-01-07T00:00:00Z,1662.1,2493.7
2026-01-07T01:00:00Z,1652.9,2479.8
2026-01-07T02:00:00Z,1639.5,2459.5
2026-01-07T03:00:00Z,1614.2,2421.4
2026-01-07T04:00:00Z,1571.4,2357.5
2026-01-07T05:00:00Z,1536.7,2305.3
2026-01-07T06:00:00Z,1543.7,2315.7
2026-01-07T07:00:00Z,1524.8,2287.6
2026-01-07T08:00:00Z,1555.7,2333.9
2026-01-07T09:00:00Z,1550.5,2326.2
2026-01-07T10:00:00Z,1532.1,2298.6
2026-01-07T11:00:00Z,1521.8,2283.1
2026-01-07T12:00:00Z,1528.7,2293.4
2026-01-07T13:00:00Z,1528.3,2292.9
2026-01-07T14:00:00Z,1530.4,2296.1
2026-01-07T15:00:00Z,1515.6,2273.8
2026-01-07T16:00:00Z,1551.3,2327.3
2026-01-07T17:00:00Z,1617.6,2426.6
2026-01-07T18:00:00Z,1654.7,2482.6
2026-01-07T19:00:00Z,1663.9,2496.3
2026-01-07T20:00:00Z,1663.8,2496.3
2026-01-07T21:00:00Z,1664.2,2496.9
2026-01-07T22:00:00Z,1659.8,2490.2
2026-01-07T23:00:00Z,1652.9,2479.8
2026-01-08T00:00:00Z,1626.2,2439.5
2026-01-08T01:00:00Z,1589.9,2385.2
2026-01-08T02:00:00Z,1574.7,2362.4
2026-01-08T03:00:00Z,1574.7,2362.4
2026-01-08T04:00:00Z,1581.4,2372.2
2026-01-08T05:00:00Z,1580.2,2370.2
2026-01-08T06:00:00Z,1575,2362.3
2026-01-08T07:00:00Z,1566,2348.7
2026-01-08T08:00:00Z,1562.3,2343.9
2026-01-08T09:00:00Z,1526.3,2289.9
2026-01-08T10:00:00Z,1497.1,2246
2026-01-08T11:00:00Z,1501.6,2252.8
2026-01-08T12:00:00Z,1511.6,2267.8
2026-01-08T13:00:00Z,1513.5,2270.6
2026-01-08T14:00:00Z,1504.7,2257.5
2026-01-08T15:00:00Z,1503.6,2255.8
2026-01-08T16:00:00Z,1506.6,2260.3
2026-01-08T17:00:00Z,1533.1,2300
2026-01-08T18:00:00Z,1516,2274.4
2026-01-08T19:00:00Z,1505.3,2258.3
2026-01-08T20:00:00Z,1481.9,2223.2
2026-01-08T21:00:00Z,1464.9,2197.6
2026-01-08T22:00:00Z,1456,2184.4
2026-01-08T23:00:00Z,1452.4,2179.1
2026-01-09T00:00:00Z,1444.9,2167.9
2026-01-09T01:00:00Z,1439.9,2160.3
2026-01-09T02:00:00Z,1436.6,2155.4
2026-01-09T03:00:00Z,1427.2,2141.1
2026-01-09T04:00:00Z,1420.4,2130.9
2026-01-09T05:00:00Z,1413.9,2121.3
2026-01-09T06:00:00Z,1418.7,2128.4
2026-01-09T07:00:00Z,1402.9,2104.8
2026-01-09T08:00:00Z,1395.8,2094
2026-01-09T09:00:00Z,1397.5,2096.5
2026-01-09T10:00:00Z,1395.6,2093.7
2026-01-09T11:00:00Z,1395.2,2093.1
2026-01-09T12:00:00Z,1389.5,2084.6
2026-01-09T13:00:00Z,1380.7,2071.3
2026-01-09T14:00:00Z,1373.7,2061
2026-01-09T15:00:00Z,1372.3,2058.8
2026-01-09T16:00:00Z,1385.8,2079
2026-01-09T17:00:00Z,1409.4,2114.5
2026-01-09T18:00:00Z,1429.3,2144.4
2026-01-09T19:00:00Z,1443.3,2165.5
2026-01-09T20:00:00Z,1474.1,2211.6
2026-01-09T21:00:00Z,1533.1,2300
2026-01-09T22:00:00Z,1493.1,2240.1
2026-01-09T23:00:00Z,1448.3,2172.9
2026-01-10T00:00:00Z,1435.5,2153.7
2026-01-10T01:00:00Z,1432.8,2149.7
2026-01-10T02:00:00Z,1433.1,2150
2026-01-10T03:00:00Z,1423.6,2135.4
2026-01-10T04:00:00Z,1408.5,2112.1
2026-01-10T05:00:00Z,1398.5,2096.4
2026-01-10T06:00:00Z,1391.6,2086.7
2026-01-10T07:00:00Z,1402.5,2102.5
2026-01-10T08:00:00Z,1412.4,2118.4
2026-01-10T09:00:00Z,1427.3,2140.8
2026-01-10T10:00:00Z,1434.2,2151
2026-01-10T11:00:00Z,1430.7,2146
2026-01-10T12:00:00Z,1430.5,2145.4
2026-01-10T13:00:00Z,1427.3,2140.8
2026-01-10T14:00:00Z,1428.7,2142.8
2026-01-10T15:00:00Z,1431.1,2146.9
2026-01-10T16:00:00Z,1436.5,2154.4
2026-01-10T17:00:00Z,1453.4,2178.7
2026-01-10T18:00:00Z,1478.8,2217.2
2026-01-10T19:00:00Z,1499.6,2249.1
2026-01-10T20:00:00Z,1538.8,2308.1
2026-01-10T21:00:00Z,1641.3,2461.6
2026-01-10T22:00:00Z,1614.1,2420.7
2026-01-10T23:00:00Z,1531.6,2297
2026-01-11T00:00:00Z,1497.8,2246.5
2026-01-11T01:00:00Z,1477.6,2216.2
2026-01-11T02:00:00Z,1462.1,2192.3
2026-01-11T03:00:00Z,1448.8,2171.9
2026-01-11T04:00:00Z,1439,2156.2
2026-01-11T05:00:00Z,1429.2,2140.4
2026-01-11T06:00:00Z,1415.2,2120.2
2026-01-11T07:00:00Z,1404.5,2104.7
2026-01-11T08:00:00Z,1402.2,2101.5
2026-01-11T09:00:00Z,1392.9,2086.4
2026-01-11T10:00:00Z,1381.8,2070.2
2026-01-11T11:00:00Z,1380.4,2068.7
2026-01-11T12:00:00Z,1386.3,2077.3
2026-01-11T13:00:00Z,1392.2,2085.4
2026-01-11T14:00:00Z,1399.7,2096.6
2026-01-11T15:00:00Z,1402.6,2100.4
2026-01-11T16:00:00Z,1430.6,2141.9
2026-01-11T17:00:00Z,1464.8,2192.8
2026-01-11T18:00:00Z,1498.1,2243
2026-01-11T19:00:00Z,1530.1,2291
2026-01-11T20:00:00Z,1576.3,2360
2026-01-11T21:00:00Z,1663.5,2490.2
2026-01-11T22:00:00Z,1658.1,2482.5
2026-01-11T23:00:00Z,1595.7,2388.2
2026-01-12T00:00:00Z,1530,2289.5
2026-01-12T01:00:00Z,1494.5,2236.4
2026-01-12T02:00:00Z,1478.7,2212.8
2026-01-12T03:00:00Z,1461.4,2186.7
2026-01-12T04:00:00Z,1446.8,2164.7
2026-01-12T05:00:00Z,1436.5,2149.3
2026-01-12T06:00:00Z,1424.3,2131.1
2026-01-12T07:00:00Z,1415.3,2117.9
2026-01-12T08:00:00Z,1408.7,2107.8
2026-01-12T09:00:00Z,1399.8,2094.5
2026-01-12T10:00:00Z,1397.1,2090.5
2026-01-12T11:00:00Z,1389.8,2079.5
2026-01-12T12:00:00Z,1386.9,2075.2
2026-01-12T13:00:00Z,1382.1,2067.9
2026-01-12T14:00:00Z,1380.5,2065.4
2026-01-12T15:00:00Z,1389.2,2078.7
2026-01-12T16:00:00Z,1428.4,2137.5
2026-01-12T17:00:00Z,1476,2209.4
2026-01-12T18:00:00Z,1518.2,2272.6
2026-01-12T19:00:00Z,1563.3,2340.4
2026-01-12T20:00:00Z,1609.4,2409.5
2026-01-12T21:00:00Z,1682,2517.9
2026-01-12T22:00:00Z,1680.3,2515.8
2026-01-12T23:00:00Z,1612.3,2412.8
2026-01-13T00:00:00Z,1574.1,2355.4
2026-01-13T01:00:00Z,1541.2,2306.2
2026-01-13T02:00:00Z,1508.4,2257.1
2026-01-13T03:00:00Z,1484.4,2221.3
2026-01-13T04:00:00Z,1472.8,2203.9
2026-01-13T05:00:00Z,1465.1,2192.4
