time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-01T00:00:00Z,1491.7,2231.6
2026-01-01T01:00:00Z,1479,2212.8
2026-01-01T02:00:00Z,1470.9,2200.4
2026-01-01T03:00:00Z,1470.9,2203.4
2026-01-01T04:00:00Z,1469.4,2200.8
2026-01-01T05:00:00Z,1468.2,2197.3
2026-01-01T06:00:00Z,1469.5,2201.9
2026-01-01T07:00:00Z,1463.4,2192.5
2026-01-01T08:00:00Z,1474.8,2209.3
2026-01-01T09:00:00Z,1480.9,2218.1
2026-01-01T10:00:00Z,1486,2226.6
2026-01-01T11:00:00Z,1495.2,2240.4
2026-01-01T12:00:00Z,1491.2,2234.7
2026-01-01T13:00:00Z,1495.4,2238.4
2026-01-01T14:00:00Z,1485.2,2224
2026-01-01T15:00:00Z,1483.1,2220.6
2026-01-01T16:00:00Z,1500.8,2246.7
2026-01-01T17:00:00Z,1497.4,2240.8
2026-01-01T18:00:00Z,1527.3,2285.5
2026-01-01T19:00:00Z,1531.8,2292.7
2026-01-01T20:00:00Z,1517.4,2270.9
2026-01-01T21:00:00Z,1523.2,2279.4
2026-01-01T22:00:00Z,1519.4,2273.3
2026-01-01T23:00:00Z,1525,2281.9
2026-01-02T00:00:00Z,1507.6,2256.1
2026-01-02T01:00:00Z,1519.3,2273.6
2026-01-02T02:00:00Z,1523.4,2279.3
2026-01-02T03:00:00Z,1526.3,2284
2026-01-02T04:00:00Z,1510.1,2259.9
2026-01-02T05:00:00Z,1502.2,2247.9
2026-01-02T06:00:00Z,1485.3,2222.3
2026-01-02T07:00:00Z,1488.5,2226.9
2026-01-02T08:00:00Z,1493,2233.9
2026-01-02T09:00:00Z,1479.7,2214.2
2026-01-02T10:00:00Z,1472.2,2203.8
2026-01-02T11:00:00Z,1487.7,2227
2026-01-02T12:00:00Z,1488.3,2230
2026-01-02T13:00:00Z,1512.2,2266.9
2026-01-02T14:00:00Z,1522.3,2281.2
2026-01-02T15:00:00Z,1522.1,2279.6
2026-01-02T16:00:00Z,1537.1,2301.7
2026-01-02T17:00:00Z,1555.5,2331.5
2026-01-02T18:00:00Z,1572.7,2357.9
2026-01-02T19:00:00Z,1619.3,2428.8
2026-01-02T20:00:00Z,1659.1,2488.9
2026-01-02T21:00:00Z,1660.6,2491.4
2026-01-02T22:00:00Z,1635.8,2453.8
2026-01-02T23:00:00Z,1613.6,2420.6
2026-01-03T00:00:00Z,1591.2,2387
2026-01-03T01:00:00Z,1582,2373.1
2026-01-03T02:00:00Z,1578.1,2367
2026-01-03T03:00:00Z,1558.1,2336.8
2026-01-03T04:00:00Z,1552,2327.4
2026-01-03T05:00:00Z,1542.6,2313
2026-01-03T06:00:00Z,1538.9,2308
2026-01-03T07:00:00Z,1526.3,2289.2
2026-01-03T08:00:00Z,1517.3,2276
2026-01-03T09:00:00Z,1512.9,2269.7
2026-01-03T10:00:00Z,1529.7,2294.9
