time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-01T00:00:00Z,41.7,45.4
2026-01-01T01:00:00Z,41.9,44.7
2026-01-01T02:00:00Z,57.1,68.5
2026-01-01T03:00:00Z,36.6,37.3
2026-01-01T04:00:00Z,42.5,45.5
2026-01-01T05:00:00Z,42,44.8
2026-01-01T06:00:00Z,42.2,45.2
2026-01-01T07:00:00Z,41.9,44.6
2026-01-01T08:00:00Z,46.8,52.8
2026-01-01T09:00:00Z,40.8,43
2026-01-01T10:00:00Z,42.7,46.3
2026-01-01T11:00:00Z,41.8,45
2026-01-01T12:00:00Z,40,42
2026-01-01T13:00:00Z,25.9,26.2
2026-01-01T14:00:00Z,21.5,21.5
2026-01-01T15:00:00Z,29.3,29.4
2026-01-01T16:00:00Z,22.3,22.3
2026-01-01T17:00:00Z,32.9,33.2
2026-01-01T18:00:00Z,28.4,28.4
2026-01-01T19:00:00Z,28.4,28.4
2026-01-01T20:00:00Z,32.4,32.6
2026-01-01T21:00:00Z,35.1,36.2
2026-01-01T22:00:00Z,38.9,41.7
2026-01-01T23:00:00Z,39.5,42.5
2026-01-02T00:00:00Z,41.2,45.1
2026-01-02T01:00:00Z,33.2,34.5
2026-01-02T02:00:00Z,29.3,29.5
2026-01-02T03:00:00Z,9.6,9.6
2026-01-02T04:00:00Z,0,0
2026-01-02T05:00:00Z,10,10
2026-01-02T06:00:00Z,25.1,25.2
2026-01-02T07:00:00Z,24.1,24.2
2026-01-02T08:00:00Z,23.1,23.4
2026-01-02T09:00:00Z,31.4,31.5
2026-01-02T10:00:00Z,20.2,20.2
2026-01-02T11:00:00Z,9.2,9.2
2026-01-02T12:00:00Z,3.1,3.2
2026-01-02T13:00:00Z,2,2
2026-01-02T14:00:00Z,2.7,2.7
2026-01-02T15:00:00Z,2.9,2.9
2026-01-02T16:00:00Z,0.9,0.9
2026-01-02T17:00:00Z,0,0
2026-01-02T18:00:00Z,0,0
2026-01-02T19:00:00Z,0,0
2026-01-02T20:00:00Z,0,0
2026-01-02T21:00:00Z,0,0
2026-01-02T22:00:00Z,0.3,0.3
2026-01-02T23:00:00Z,2,2
2026-01-03T00:00:00Z,7.6,7.6
2026-01-03T01:00:00Z,6.9,6.9
2026-01-03T02:00:00Z,3.3,3.3
2026-01-03T03:00:00Z,3.1,3.1
2026-01-03T04:00:00Z,3,3
2026-01-03T05:00:00Z,1.4,1.4
2026-01-03T06:00:00Z,0.9,0.9
2026-01-03T07:00:00Z,0.7,0.7
2026-01-03T08:00:00Z,0.2,0.2
2026-01-03T09:00:00Z,0,0
2026-01-03T10:00:00Z,0.1,0.1
2026-01-03T11:00:00Z,0.1,0.1
2026-01-03T12:00:00Z,0.1,0.1
2026-01-03T13:00:00Z,0.2,0.2
2026-01-03T14:00:00Z,0.1,0.1
2026-01-03T15:00:00Z,0.1,0.1
2026-01-03T16:00:00Z,0.3,0.3
2026-01-03T17:00:00Z,0.4,0.4
2026-01-03T18:00:00Z,0.7,0.7
2026-01-03T19:00:00Z,0.6,0.6
2026-01-03T20:00:00Z,0.6,0.6
2026-01-03T21:00:00Z,0.4,0.4
2026-01-03T22:00:00Z,0.4,0.4
2026-01-03T23:00:00Z,0.4,0.4
2026-01-04T00:00:00Z,0.8,0.8
2026-01-04T01:00:00Z,0.3,0.3
2026-01-04T02:00:00Z,0.1,0.1
2026-01-04T03:00:00Z,0.1,0.1
2026-01-04T04:00:00Z,0,0
2026-01-04T05:00:00Z,0,0
2026-01-04T06:00:00Z,0.2,0.2
2026-01-04T07:00:00Z,0.5,0.5
2026-01-04T08:00:00Z,0,0
2026-01-04T09:00:00Z,0,0
2026-01-04T10:00:00Z,0,0
2026-01-04T11:00:00Z,0,0
2026-01-04T12:00:00Z,0,0
2026-01-04T13:00:00Z,0,0
2026-01-04T14:00:00Z,0,0
2026-01-04T15:00:00Z,0,0
2026-01-04T16:00:00Z,0,0
2026-01-04T17:00:00Z,0,0
2026-01-04T18:00:00Z,0,0
2026-01-04T19:00:00Z,0.1,0.1
2026-01-04T20:00:00Z,0,0
2026-01-04T21:00:00Z,0,0
2026-01-04T22:00:00Z,0,0
2026-01-04T23:00:00Z,0.1,0.1
2026-01-05T00:00:00Z,0,0
2026-01-05T01:00:00Z,0,0
2026-01-05T02:00:00Z,0,0
2026-01-05T03:00:00Z,0,0
2026-01-05T04:00:00Z,1.3,1.3
2026-01-05T05:00:00Z,0,0
2026-01-05T06:00:00Z,0,0
2026-01-05T07:00:00Z,0,0
2026-01-05T08:00:00Z,0,0
2026-01-05T09:00:00Z,0,0
2026-01-05T10:00:00Z,0,0
2026-01-05T11:00:00Z,0,0
2026-01-05T12:00:00Z,0,0
2026-01-05T13:00:00Z,0,0
2026-01-05T14:00:00Z,10.1,13.8
2026-01-05T15:00:00Z,1.8,2
2026-01-05T16:00:00Z,0.1,0.1
2026-01-05T17:00:00Z,0,0
2026-01-05T18:00:00Z,0,0
2026-01-05T19:00:00Z,0,0
