time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-01T00:00:00Z,1457.1,2182
2026-01-01T01:00:00Z,1442.1,2159.4
2026-01-01T02:00:00Z,1440.9,2159.5
2026-01-01T03:00:00Z,1434.1,2148.1
2026-01-01T04:00:00Z,1426,2135.9
2026-01-01T05:00:00Z,1432.3,2146.4
2026-01-01T06:00:00Z,1449.9,2174.8
2026-01-01T07:00:00Z,1449.4,2174.3
2026-01-01T08:00:00Z,1447.1,2170.6
2026-01-01T09:00:00Z,1452.1,2177.8
2026-01-01T10:00:00Z,1460.3,2189.7
2026-01-01T11:00:00Z,1457.7,2185.3
2026-01-01T12:00:00Z,1453.2,2179
2026-01-01T13:00:00Z,1466.1,2199.7
2026-01-01T14:00:00Z,1461.5,2192.5
2026-01-01T15:00:00Z,1464.1,2196.4
2026-01-01T16:00:00Z,1472.6,2209.3
2026-01-01T17:00:00Z,1466.3,2199.8
2026-01-01T18:00:00Z,1451.3,2176.7
2026-01-01T19:00:00Z,1444.9,2166.1
2026-01-01T20:00:00Z,1478,2217.2
2026-01-01T21:00:00Z,1482.9,2223.4
2026-01-01T22:00:00Z,1486,2229.4
2026-01-01T23:00:00Z,1501.2,2252.2
2026-01-02T00:00:00Z,1499.7,2249.2
2026-01-02T01:00:00Z,1507.7,2261.8
2026-01-02T02:00:00Z,1527.3,2291.4
2026-01-02T03:00:00Z,1525.7,2288.9
2026-01-02T04:00:00Z,1511.2,2267.2
2026-01-02T05:00:00Z,1512.1,2268.5
2026-01-02T06:00:00Z,1510.2,2265.2
2026-01-02T07:00:00Z,1499.1,2249
2026-01-02T08:00:00Z,1495.6,2241.8
2026-01-02T09:00:00Z,1474.8,2211.5
2026-01-02T10:00:00Z,1478.5,2218.1
2026-01-02T11:00:00Z,1478.1,2217.3
2026-01-02T12:00:00Z,1481.6,2222.6
2026-01-02T13:00:00Z,1479.9,2220.1
2026-01-02T14:00:00Z,1478.6,2218.2
2026-01-02T15:00:00Z,1477.5,2216.4
2026-01-02T16:00:00Z,1479.6,2219.8
2026-01-02T17:00:00Z,1487.6,2231.6
2026-01-02T18:00:00Z,1489.3,2234.3
2026-01-02T19:00:00Z,1502.1,2253.6
2026-01-02T20:00:00Z,1513.7,2270.9
2026-01-02T21:00:00Z,1523.6,2285.6
2026-01-02T22:00:00Z,1531,2297
2026-01-02T23:00:00Z,1534.6,2302.4
2026-01-03T00:00:00Z,1525.3,2288.3
2026-01-03T01:00:00Z,1512.4,2268.9
2026-01-03T02:00:00Z,1505.4,2258.5
2026-01-03T03:00:00Z,1496.6,2245.3
2026-01-03T04:00:00Z,1488.2,2232.7
2026-01-03T05:00:00Z,1492.7,2239.3
2026-01-03T06:00:00Z,1492.9,2239.7
2026-01-03T07:00:00Z,1485.5,2228.7
2026-01-03T08:00:00Z,1490.9,2236.7
2026-01-03T09:00:00Z,1504.9,2257.7
2026-01-03T10:00:00Z,1493.6,2240.7
2026-01-03T11:00:00Z,1495.7,2243.9
2026-01-03T12:00:00Z,1499.2,2249.3
2026-01-03T13:00:00Z,1490.9,2236.6
2026-01-03T14:00:00Z,1516.6,2275.1
2026-01-03T15:00:00Z,1488.9,2233.7
2026-01-03T16:00:00Z,1496,2244.4
2026-01-03T17:00:00Z,1519.3,2279.4
2026-01-03T18:00:00Z,1575.6,2363.8
2026-01-03T19:00:00Z,1608.4,2413.1
2026-01-03T20:00:00Z,1605.2,2408.3
2026-01-03T21:00:00Z,1586.8,2380.6
2026-01-03T22:00:00Z,1563.3,2345.2
2026-01-03T23:00:00Z,1545.3,2318.4
2026-01-04T00:00:00Z,1521,2281.9
2026-01-04T01:00:00Z,1520.1,2280.4
2026-01-04T02:00:00Z,1522.4,2283.9
2026-01-04T03:00:00Z,1518,2277.3
2026-01-04T04:00:00Z,1525.8,2289
2026-01-04T05:00:00Z,1522.9,2284.5
2026-01-04T06:00:00Z,1529,2294
2026-01-04T07:00:00Z,1526.9,2290.9
2026-01-04T08:00:00Z,1522.3,2283.7
2026-01-04T09:00:00Z,1521.8,2282.9
2026-01-04T10:00:00Z,1524.8,2287.5
2026-01-04T11:00:00Z,1524.4,2286.9
2026-01-04T12:00:00Z,1522.5,2284
2026-01-04T13:00:00Z,1523,2284.7
2026-01-04T14:00:00Z,1522.7,2284.2
2026-01-04T15:00:00Z,1524.8,2287.6
2026-01-04T16:00:00Z,1530,2295.5
2026-01-04T17:00:00Z,1524.7,2287.4
2026-01-04T18:00:00Z,1523.5,2285.5
2026-01-04T19:00:00Z,1529.4,2294.6
2026-01-04T20:00:00Z,1534,2301.5
2026-01-04T21:00:00Z,1542.7,2314.3
2026-01-04T22:00:00Z,1537.3,2306.3
2026-01-04T23:00:00Z,1520.5,2281
2026-01-05T00:00:00Z,1511.9,2268.2
2026-01-05T01:00:00Z,1495.2,2243.1
2026-01-05T02:00:00Z,1496.7,2245.5
2026-01-05T03:00:00Z,1493.1,2240
2026-01-05T04:00:00Z,1492,2238.3
2026-01-05T05:00:00Z,1484.4,2226.8
2026-01-05T06:00:00Z,1474.1,2211.6
2026-01-05T07:00:00Z,1473.4,2210.4
2026-01-05T08:00:00Z,1478.5,2218.1
2026-01-05T09:00:00Z,1479.4,2219.4
2026-01-05T10:00:00Z,1477.7,2216.9
2026-01-05T11:00:00Z,1473.2,2210.2
2026-01-05T12:00:00Z,1458.1,2187.5
2026-01-05T13:00:00Z,1450.3,2175.6
2026-01-05T14:00:00Z,1457.5,2186.2
2026-01-05T15:00:00Z,1454.8,2182.1
2026-01-05T16:00:00Z,1459.5,2189.5
2026-01-05T17:00:00Z,1447,2170.8
2026-01-05T18:00:00Z,1453.4,2180.4
2026-01-05T19:00:00Z,1490.3,2235.8
2026-01-05T20:00:00Z,1496.9,2245.7
2026-01-05T21:00:00Z,1474,2211.3
2026-01-05T22:00:00Z,1492.2,2238.5
2026-01-05T23:00:00Z,1507.2,2261.2
2026-01-06T00:00:00Z,1486.7,2230.4
2026-01-06T01:00:00Z,1463.6,2195.8
2026-01-06T02:00:00Z,1459.9,2190.1
2026-01-06T03:00:00Z,1440.3,2160.7
2026-01-06T04:00:00Z,1438.2,2157.3
2026-01-06T05:00:00Z,1443.6,2165.6
2026-01-06T06:00:00Z,1443,2164.6
2026-01-06T07:00:00Z,1441.9,2163.2
2026-01-06T08:00:00Z,1440.9,2161.7
2026-01-06T09:00:00Z,1429.5,2144.5
2026-01-06T10:00:00Z,1422.9,2134.8
2026-01-06T11:00:00Z,1416.9,2125.7
2026-01-06T12:00:00Z,1414.1,2121.4
2026-01-06T13:00:00Z,1428.1,2142.3
2026-01-06T14:00:00Z,1421.8,2133
2026-01-06T15:00:00Z,1418.6,2128.2
2026-01-06T16:00:00Z,1427.1,2141
2026-01-06T17:00:00Z,1440,2160.3
2026-01-06T18:00:00Z,1500.9,2251.7
2026-01-06T19:00:00Z,1567.5,2351.5
2026-01-06T20:00:00Z,1569.6,2354.8
2026-01-06T21:00:00Z,1563.7,2345.9
2026-01-06T22:00:00Z,1572.2,2358.6
2026-01-06T23:00:00Z,1545.2,2318.2
2026-01-07T00:00:00Z,1512.2,2268.6
2026-01-07T01:00:00Z,1495.9,2244.3
2026-01-07T02:00:00Z,1487.6,2231.8
2026-01-07T03:00:00Z,1478.7,2218.3
2026-01-07T04:00:00Z,1482.4,2223.9
2026-01-07T05:00:00Z,1465.8,2199
2026-01-07T06:00:00Z,1460.5,2190.8
2026-01-07T07:00:00Z,1457.1,2185.7
2026-01-07T08:00:00Z,1454,2181.1
2026-01-07T09:00:00Z,1447.3,2171.3
2026-01-07T10:00:00Z,1452.1,2178.5
2026-01-07T11:00:00Z,1449.5,2174.6
2026-01-07T12:00:00Z,1440.3,2160.6
2026-01-07T13:00:00Z,1432.2,2148.5
2026-01-07T14:00:00Z,1422.2,2133.5
2026-01-07T15:00:00Z,1419.3,2129.3
2026-01-07T16:00:00Z,1426.7,2140.3
2026-01-07T17:00:00Z,1435.7,2153.7
2026-01-07T18:00:00Z,1452.4,2178.7
2026-01-07T19:00:00Z,1461.7,2192.7
2026-01-07T20:00:00Z,1477.5,2216.6
2026-01-07T21:00:00Z,1482.6,2224.1
2026-01-07T22:00:00Z,1492.1,2238.4
2026-01-07T23:00:00Z,1470.9,2206.8
2026-01-08T00:00:00Z,1457.1,2185.8
2026-01-08T01:00:00Z,1435.6,2153.6
2026-01-08T02:00:00Z,1441.7,2162.9
2026-01-08T03:00:00Z,1441.8,2163
2026-01-08T04:00:00Z,1445.2,2168.3
2026-01-08T05:00:00Z,1448.8,2173.4
2026-01-08T06:00:00Z,1449.2,2174.1
2026-01-08T07:00:00Z,1435.4,2153.2
