time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-01T00:00:00Z,35.9,39.3
2026-01-01T01:00:00Z,35.4,38.5
2026-01-01T02:00:00Z,37.1,40.9
2026-01-01T03:00:00Z,49.5,61.4
2026-01-01T04:00:00Z,37.2,40.9
2026-01-01T05:00:00Z,40.8,46.2
2026-01-01T06:00:00Z,43.2,50.3
2026-01-01T07:00:00Z,50.6,63
2026-01-01T08:00:00Z,51.7,65.4
2026-01-01T09:00:00Z,50.2,62.4
2026-01-01T10:00:00Z,50.3,62.6
2026-01-01T11:00:00Z,52.3,67.2
2026-01-01T12:00:00Z,53.4,69.5
2026-01-01T13:00:00Z,53.4,69.4
2026-01-01T14:00:00Z,42.9,50.3
2026-01-01T15:00:00Z,40.3,44.6
2026-01-01T16:00:00Z,39.8,44
2026-01-01T17:00:00Z,29.7,30.4
2026-01-01T18:00:00Z,26.8,27
2026-01-01T19:00:00Z,20.8,20.8
2026-01-01T20:00:00Z,18.2,18.2
2026-01-01T21:00:00Z,14.6,14.6
2026-01-24T01:00:00Z,1.6,1.6
2026-01-24T02:00:00Z,1,1
2026-01-24T03:00:00Z,0.9,0.9
2026-01-24T04:00:00Z,0.9,0.9
2026-01-24T05:00:00Z,1.2,1.2
2026-01-24T06:00:00Z,1.7,1.7
2026-01-24T07:00:00Z,2.3,2.3
2026-01-24T08:00:00Z,2.5,2.5
2026-01-24T09:00:00Z,2.4,2.4
2026-01-24T10:00:00Z,2.4,2.4
2026-01-24T11:00:00Z,2.7,2.7
2026-01-24T12:00:00Z,2.3,2.3
2026-01-24T13:00:00Z,2.5,2.5
2026-01-24T14:00:00Z,2.9,2.9
2026-01-24T15:00:00Z,3.6,3.6
2026-01-24T16:00:00Z,3.3,3.3
2026-01-24T17:00:00Z,3.5,3.5
2026-01-24T18:00:00Z,11.5,11.7
2026-01-24T19:00:00Z,9.4,9.4
2026-01-24T20:00:00Z,9.7,9.7
2026-01-24T21:00:00Z,9.8,9.8
2026-01-24T22:00:00Z,9.6,9.6
2026-01-24T23:00:00Z,12.3,12.4
