time_stamp,pm2.5_atm,pm2.5_cf_1
2026-01-01T00:00:00Z,17.5,18.1
2026-01-01T01:00:00Z,18.7,19.7
2026-01-01T02:00:00Z,24,29
2026-01-01T03:00:00Z,22.6,26.2
2026-01-01T04:00:00Z,21.6,24.4
2026-01-01T05:00:00Z,19.9,21.5
2026-01-01T06:00:00Z,19,20.3
2026-01-01T07:00:00Z,17.4,17.7
2026-01-01T08:00:00Z,24.3,30.9
2026-01-01T09:00:00Z,27.2,36.3
2026-01-01T10:00:00Z,26.1,33.9
2026-01-01T11:00:00Z,21.9,25.4
2026-01-01T12:00:00Z,20.7,23.4
2026-01-01T13:00:00Z,23.8,29.1
2026-01-01T14:00:00Z,22.8,27.3
2026-01-01T15:00:00Z,22.6,26.5
2026-01-01T16:00:00Z,16.6,17.4
2026-01-01T17:00:00Z,9.6,9.6
2026-01-01T18:00:00Z,3.4,3.4
2026-01-01T19:00:00Z,4.3,4.3
2026-01-01T20:00:00Z,9.8,10.7
2026-01-01T21:00:00Z,18.5,20.7
2026-01-01T22:00:00Z,19.3,21.4
2026-01-01T23:00:00Z,20.2,22.9
2026-01-02T00:00:00Z,18.2,19.4
2026-01-02T01:00:00Z,19.9,22.2
2026-01-02T02:00:00Z,11.5,12.6
2026-01-02T03:00:00Z,19.6,22
2026-01-02T04:00:00Z,5,5.1
2026-01-02T05:00:00Z,1.2,1.2
2026-01-02T06:00:00Z,1.6,1.6
2026-01-02T07:00:00Z,8.9,9
2026-01-02T08:00:00Z,13.7,13.7
2026-01-02T09:00:00Z,12.6,12.6
2026-01-02T10:00:00Z,9.7,9.7
2026-01-02T11:00:00Z,11,11
2026-01-02T12:00:00Z,9,9
2026-01-02T13:00:00Z,10,10
2026-01-02T14:00:00Z,10.5,10.5
2026-01-02T15:00:00Z,9.3,9.3
2026-01-02T16:00:00Z,9.1,9.1
2026-01-02T17:00:00Z,8.5,8.5
2026-01-02T18:00:00Z,5,5
2026-01-02T19:00:00Z,1,1
2026-01-02T20:00:00Z,0.6,0.6
2026-01-02T21:00:00Z,1.8,1.8
2026-01-02T22:00:00Z,2.4,2.4
2026-01-02T23:00:00Z,2.1,2.1
2026-01-03T00:00:00Z,1.9,1.9
2026-01-03T01:00:00Z,2.2,2.2
2026-01-03T02:00:00Z,2.4,2.4
2026-01-03T03:00:00Z,1.7,1.7
2026-01-03T04:00:00Z,1.9,1.9
2026-01-03T05:00:00Z,0.5,0.5
2026-01-03T06:00:00Z,0.3,0.3
2026-01-03T07:00:00Z,0.2,0.2
2026-01-03T08:00:00Z,0.4,0.4
2026-01-03T09:00:00Z,0.7,0.7
2026-01-03T10:00:00Z,0.6,0.6
2026-01-03T11:00:00Z,0.7,0.7
2026-01-03T12:00:00Z,0.2,0.2
2026-01-03T13:00:00Z,0.3,0.3
2026-01-03T14:00:00Z,0.2,0.2
2026-01-03T15:00:00Z,0.3,0.3
2026-01-03T16:00:00Z,0.1,0.1
2026-01-03T17:00:00Z,0.4,0.4
2026-01-03T18:00:00Z,0.4,0.4
2026-01-03T19:00:00Z,0.3,0.3
2026-01-03T20:00:00Z,0.1,0.1
2026-01-03T21:00:00Z,0.2,0.2
2026-01-03T22:00:00Z,0.2,0.2
2026-01-03T23:00:00Z,0.3,0.3
2026-01-04T00:00:00Z,0.4,0.4
2026-01-04T01:00:00Z,0.5,0.5
2026-01-04T02:00:00Z,0.4,0.4
2026-01-04T03:00:00Z,0.4,0.4
2026-01-04T04:00:00Z,0.4,0.4
2026-01-04T05:00:00Z,0.3,0.3
2026-01-04T06:00:00Z,0.2,0.2
2026-01-04T07:00:00Z,0,0
2026-01-04T08:00:00Z,0,0
2026-01-04T09:00:00Z,0.1,0.1
2026-01-04T10:00:00Z,0,0
2026-01-04T11:00:00Z,0,0
2026-01-04T12:00:00Z,0,0
2026-01-04T13:00:00Z,0,0
2026-01-04T14:00:00Z,0,0
2026-01-04T15:00:00Z,0,0
2026-01-04T16:00:00Z,0,0
2026-01-04T17:00:00Z,0,0
2026-01-04T18:00:00Z,0,0
2026-01-04T19:00:00Z,0.1,0.1
2026-01-04T20:00:00Z,0,0
2026-01-04T21:00:00Z,0.1,0.1
2026-01-04T22:00:00Z,0,0
2026-01-04T23:00:00Z,0,0
2026-01-05T00:00:00Z,0,0
2026-01-05T01:00:00Z,0,0
2026-01-05T02:00:00Z,0,0
2026-01-05T03:00:00Z,0.4,0.4
2026-01-05T04:00:00Z,1,1
2026-01-05T05:00:00Z,2,2
2026-01-05T06:00:00Z,0.7,0.7
2026-01-05T07:00:00Z,0,0
2026-01-05T08:00:00Z,0,0
2026-01-05T09:00:00Z,0,0
2026-01-05T10:00:00Z,0,0
